FlowID,SourceIP,SourcePort,DestinationIP,DestinationPort,Protocol,Timestamp,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthofFwdPackets,TotalLengthofBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytes/s,FlowPackets/s,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FwdHeaderLength,BwdHeaderLength,FwdPackets/s,BwdPackets/s,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,Down/UpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,FwdHeaderLength.1,FwdAvgBytes/Bulk,FwdAvgPackets/Bulk,FwdAvgBulkRate,BwdAvgBytes/Bulk,BwdAvgPackets/Bulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,SimillarHTTP,Inbound,Label
192.168.50.6-4.2.2.4-65528-53-17,192.168.50.6,65528,4.2.2.4,53,17,2018-11-03 09:29:50.829454,21074,2,2,88.0,120.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,9869.981968302174,189.80734554427255,7024.666666666666,12161.017405354429,21067.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,94.90367277213628,94.90367277213628,44.0,60.0,50.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,63.0,44.0,60.0,64,0,0,0,0,0,0,2,88,2,120,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
172.217.6.194-192.168.50.6-443-54924-6,192.168.50.6,54924,172.217.6.194,443,6,2018-11-03 09:29:50.829457,119314252,125,198,18606.0,178702.0,2371.0,0.0,148.8480000000001,366.091211444326,2860.0,0.0,902.5353535353536,680.8711397144598,1653.6834174680157,2.707136780273324,370541.1552795032,4584315.661594905,58537122.0,1.0,119314252.0,962211.7096774192,7372347.472390599,58617955.0,1.0,119252162.0,605340.923857868,5859877.360195047,58578139.0,1.0,0,0,0,0,2524,3984,1.0476535527373545,1.6594832275359694,0.0,2860.0,608.9753086419756,685.6417928620598,470104.6681190995,0,0,0,0,1,0,0,0,1.0,610.8606811145512,148.84799999999996,902.5353535353536,2524,0,0,0,0,0,0,125,18606,198,178702,8192,332,123,20,1363249.0,1839935.6852678305,2664280.0,62218.0,58262763.0,388002.21875912,58537122.0,57988404.0,0,0,BENIGN
172.217.10.226-192.168.50.6-443-54925-6,192.168.50.6,54925,172.217.10.226,443,6,2018-11-03 09:29:50.829555,117298392,30,30,2578.0,2762.0,593.0,0.0,85.93333333333334,154.99831663898658,397.0,0.0,92.06666666666666,123.38639430200791,45.524920750831775,0.5115159634924918,1988108.3389830512,10580495.49240788,57989007.0,1.0,117298392.0,4044772.137931035,14953765.283684306,58070433.0,1.0,117236416.0,4042635.034482759,14957363.52164828,58050675.0,1.0,0,0,0,0,624,624,0.2557579817462459,0.2557579817462459,0.0,593.0,87.54098360655738,138.2369431773446,19109.4524590164,0,0,0,0,1,0,0,0,1.0,89.0,85.93333333333334,92.06666666666666,624,0,0,0,0,0,0,30,2578,30,2762,8192,252,28,20,629373.5,802091.7279965553,1196538.0,62209.0,57988709.0,421.4356415871823,57989007.0,57988411.0,0,0,BENIGN
172.217.12.130-192.168.50.6-443-54926-6,192.168.50.6,54926,172.217.12.130,443,6,2018-11-03 09:29:50.829651,117298297,32,34,2520.0,9476.0,517.0,0.0,78.75,134.67068555698043,1430.0,0.0,278.7058823529411,451.71964551718094,102.2691744620981,0.5626680155467219,1804589.1846153843,10089135.736262372,57990594.0,1.0,117298297.0,3783816.032258065,14482035.901020762,58070761.0,1.0,117236258.0,3552613.878787879,14055405.652738482,58050698.0,1.0,0,0,0,0,664,704,0.2728087348105318,0.28985928073619,0.0,1430.0,179.04477611940302,347.88405560838805,121023.31614654006,0,0,0,0,1,0,0,0,1.0,181.7575757575757,78.75,278.7058823529412,664,0,0,0,0,0,0,32,2520,34,9476,8192,250,30,20,628532.5,800895.3033227876,1194851.0,62214.0,57989500.0,1547.149637236166,57990594.0,57988406.0,0,0,BENIGN
192.168.50.6-8.8.8.8-61436-53-17,192.168.50.6,61436,8.8.8.8,53,17,2018-11-03 09:29:50.838494,47886,2,2,90.0,122.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,4427.181222069081,83.53172117111474,15962.0,27642.66486791749,47881.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,41.76586058555736,41.76586058555736,45.0,61.0,51.4,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,64.25,45.0,61.0,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
172.217.10.74-192.168.50.6-443-54927-6,192.168.50.6,54927,172.217.10.74,443,6,2018-11-03 09:29:50.843370,116284510,36,28,2964.0,7508.0,517.0,0.0,82.33333333333336,155.07085937909622,1430.0,0.0,268.1428571428572,414.2654109237587,90.05498668739284,0.5503742501903306,1845785.873015873,10245752.015561102,57988459.0,1.0,116284510.0,3322414.571428572,13656984.573688071,58009647.0,1.0,116221555.0,4304502.037037036,15485361.680819908,58050650.0,2.0,0,0,0,0,792,584,0.3095855157320609,0.2407887344582696,0.0,1430.0,161.1076923076923,307.3425472435501,94459.44134615384,0,0,0,0,1,0,0,0,0.0,163.625,82.33333333333333,268.1428571428572,792,0,0,0,0,0,0,36,2964,28,7508,8192,250,30,20,132276.0,99037.37577298784,202306.0,62246.0,57978882.5,13543.216180065943,57988459.0,57969306.0,0,0,BENIGN
192.168.50.6-4.2.2.4-60115-53-17,192.168.50.6,60115,4.2.2.4,53,17,2018-11-03 09:29:51.476705,20990,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,14292.520247737017,190.56693663649355,6996.666666666666,12114.252033589748,20985.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.2834683182468,95.2834683182468,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
192.168.50.6-74.208.236.171-54922-80-6,192.168.50.6,54922,74.208.236.171,80,6,2018-11-03 09:29:51.494070,46234,3,17,18.0,29212.0,6.0,6.0,6.0,0.0,2920.0,6.0,1718.3529411764707,927.0769211058264,632218.7135008868,432.5820824501449,2433.368421052632,9357.243232506073,40855.0,2.0,45348.0,22674.0,32063.04988612281,45346.0,2.0,5379.0,336.18750000000006,1084.2735336774265,4384.0,2.0,0,0,0,0,60,340,64.88731236752174,367.6947700826232,6.0,2920.0,1392.1904761904764,1078.103316897208,1162306.761904762,0,0,0,0,0,1,1,0,5.0,1461.8,6.0,1718.3529411764707,60,0,0,0,0,0,0,3,18,17,29212,256,1892,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
192.168.50.6-8.8.8.8-60115-53-17,192.168.50.6,60115,8.8.8.8,53,17,2018-11-03 09:29:51.494795,46683,2,2,94.0,206.0,47.0,47.0,47.0,0.0,103.0,103.0,103.0,0.0,6426.3222157959,85.68429621061199,15561.0,26948.11249419892,46678.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,42.842148105306,42.842148105306,47.0,103.0,69.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,86.75,47.0,103.0,40,0,0,0,0,0,0,2,94,2,206,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
192.168.50.6-4.2.2.4-56731-53-17,192.168.50.6,56731,4.2.2.4,53,17,2018-11-03 09:29:51.498466,20964,2,2,88.0,144.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,11066.59034535394,190.80328181644725,6988.0,12099.24092660362,20959.0,2.0,3.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,40,40,95.40164090822364,95.40164090822364,44.0,72.0,55.2,15.336231610144653,235.2,0,0,0,0,0,0,0,0,1.0,69.0,44.0,72.0,40,0,0,0,0,0,0,2,88,2,144,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
192.168.50.6-74.208.236.171-54921-80-6,192.168.50.6,54921,74.208.236.171,80,6,2018-11-03 09:29:51.759626,55946,1,3,6.0,18.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,428.9850927680263,71.49751546133771,18648.666666666664,30784.469369039536,54181.0,3.0,0.0,0.0,0.0,0.0,0.0,1765.0,882.5,1243.800828107137,1762.0,3.0,0,0,0,0,20,60,17.874378865334425,53.623136596003285,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,3.0,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,256,1959,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
192.168.50.6-74.208.236.171-54921-80-6,74.208.236.171,80,192.168.50.6,54921,6,2018-11-03 09:29:51.815574,108,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,166666.6666666667,27777.777777777777,54.0,72.12489168102785,105.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,20,40,9259.25925925926,18518.51851851852,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,1959,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,BENIGN
192.168.50.6-4.2.2.4-53428-53-17,192.168.50.6,53428,4.2.2.4,53,17,2018-11-03 09:29:51.884560,21392,2,2,74.0,186.0,37.0,37.0,37.0,0.0,93.0,93.0,93.0,0.0,12154.076290201943,186.98578908002992,7130.666666666666,12347.212897384306,21388.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,93.49289454001496,93.49289454001496,37.0,93.0,59.4,30.672463220289305,940.8,0,0,0,0,0,0,0,0,1.0,74.25,37.0,93.0,40,0,0,0,0,0,0,2,74,2,186,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,BENIGN
172.16.0.5-192.168.50.4-9429-9429-6,172.16.0.5,9429,192.168.50.4,9429,6,2018-11-03 11:36:28.607338,36063894,7,2,42.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.4973424666787232,0.2495570777797872,4507986.75,7062714.372789215,18628035.0,1.0,36063894.0,6010649.0,7680922.56495114,18628035.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,140,40,0.1940999493842789,0.0554571283955082,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.666666666666668,6.0,6.0,140,0,0,0,0,0,0,7,42,2,12,5840,0,6,20,18.0,29.44486372867091,52.0,1.0,12021279.666666664,6253623.030351313,18628035.0,6193840.0,0,1,Syn
172.16.0.5-192.168.50.4-60224-60224-6,172.16.0.5,60224,192.168.50.4,60224,6,2018-11-03 11:36:28.607339,44851366,8,4,48.0,24.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.6053022777500243,0.267550379625004,4077396.9090909087,9056966.723853623,28934293.0,1.0,44851314.0,6407330.571428573,10922353.65918872,28934293.0,1.0,3525902.0,1175300.6666666665,2035678.7367854328,3525900.0,1.0,0,0,0,0,160,80,0.1783669197500027,0.0891834598750013,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.5,6.0,6.0,160,0,0,0,0,0,0,8,48,4,24,5840,0,7,20,1.0,0.0,1.0,1.0,20662676.5,11697832.237049071,28934293.0,12391060.0,0,1,Syn
172.16.0.5-192.168.50.4-33827-11746-6,192.168.50.4,11746,172.16.0.5,33827,6,2018-11-03 11:36:28.607388,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,1,0,0,0,1,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Syn
172.16.0.5-192.168.50.4-33828-1431-6,172.16.0.5,33828,192.168.50.4,1431,6,2018-11-03 11:36:28.607391,0,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-5311-5311-6,172.16.0.5,5311,192.168.50.4,5311,6,2018-11-03 11:36:28.607442,35731470,8,2,48.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.6791920399580538,0.2798653399930089,3970163.333333334,6026603.539329906,13693985.0,0.0,35731470.0,5104495.714285715,6455349.183124325,13693985.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,160,40,0.2238922719944072,0.0559730679986017,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.6,6.0,6.0,160,0,0,0,0,0,0,8,48,2,12,5840,0,7,20,24.5,33.23401871576773,48.0,1.0,11910473.333333336,1849493.0018608705,13693985.0,10001398.0,0,1,Syn
172.16.0.5-192.168.50.4-33829-32787-6,172.16.0.5,33829,192.168.50.4,32787,6,2018-11-03 11:36:28.607492,101,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,237623.76237623763,39603.960396039605,33.66666666666667,56.58032638058332,99.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,19801.980198019806,19801.980198019806,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.5,6.0,6.0,40,0,0,0,0,0,0,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33830-43449-6,172.16.0.5,33830,192.168.50.4,43449,6,2018-11-03 11:36:28.607493,102,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,235294.11764705885,39215.68627450981,34.0,28.618176042508374,52.0,1.0,49.0,49.0,0.0,49.0,49.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,19607.843137254906,19607.843137254906,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.5,6.0,6.0,40,0,0,0,0,0,0,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33831-6644-6,172.16.0.5,33831,192.168.50.4,6644,6,2018-11-03 11:36:28.607939,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33832-38875-6,172.16.0.5,33832,192.168.50.4,38875,6,2018-11-03 11:36:28.607940,151,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,158940.39735099336,26490.06622516556,50.33333333333334,2.081665999466133,52.0,48.0,51.0,51.0,0.0,51.0,51.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,13245.033112582783,13245.033112582783,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.5,6.0,6.0,40,0,0,0,0,0,0,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33833-34944-6,172.16.0.5,33833,192.168.50.4,34944,6,2018-11-03 11:36:28.607992,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33834-22356-6,172.16.0.5,33834,192.168.50.4,22356,6,2018-11-03 11:36:28.608042,0,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33835-28393-6,172.16.0.5,33835,192.168.50.4,28393,6,2018-11-03 11:36:28.608092,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33836-58075-6,172.16.0.5,33836,192.168.50.4,58075,6,2018-11-03 11:36:28.608153,52,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,461538.4615384616,76923.07692307692,17.333333333333336,28.29016319029166,50.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,38461.53846153846,38461.53846153846,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.5,6.0,6.0,40,0,0,0,0,0,0,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33837-3948-6,172.16.0.5,33837,192.168.50.4,3948,6,2018-11-03 11:36:28.608154,48,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,250000.0,41666.66666666666,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,41666.66666666666,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-38092-38092-6,172.16.0.5,38092,192.168.50.4,38092,6,2018-11-03 11:36:28.608203,47372101,8,2,48.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,1.2665682697923826,0.2110947116320637,5263566.777777778,8131448.138707025,19448650.0,0.0,47371983.0,6767426.142857143,8734256.422049856,19448650.0,0.0,51.0,51.0,0.0,51.0,51.0,0,0,0,0,160,40,0.168875769305651,0.0422189423264127,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.6,6.0,6.0,160,0,0,0,0,0,0,8,48,2,12,5840,0,7,20,25.5,33.23401871576773,49.0,2.0,15790643.666666664,3890792.043053231,19448650.0,11702768.0,0,1,Syn
172.16.0.5-192.168.50.4-33838-15888-6,172.16.0.5,33838,192.168.50.4,15888,6,2018-11-03 11:36:28.608264,6999828,4,0,24.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.428655675539456,0.5714426125899094,2333276.0,4041351.714055706,6999827.0,0.0,6999828.0,2333276.0,4041351.714055706,6999827.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,80,0,0.5714426125899094,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,5840,-1,3,20,1.0,0.0,1.0,1.0,6999827.0,0.0,6999827.0,6999827.0,0,1,Syn
172.16.0.5-192.168.50.4-9612-9612-6,172.16.0.5,9612,192.168.50.4,9612,6,2018-11-03 11:36:28.608312,47549279,10,10,60.0,60.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.5236975727854887,0.4206162621309147,2502593.6315789474,6014230.424998754,22417151.0,0.0,47549174.0,5283241.555555556,8053488.062668795,22417242.0,0.0,47549175.0,5283241.666666667,8053491.396527798,22417255.0,1.0,0,0,0,0,200,200,0.2103081310654573,0.2103081310654573,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,6.3,6.0,6.0,200,0,0,0,0,0,0,10,60,10,60,5840,0,9,20,860987.3333333335,1491095.404774736,2582756.0,101.0,14988737.333333336,6686462.52869859,22417151.0,9451680.0,0,1,Syn
172.16.0.5-192.168.50.4-53594-53594-6,172.16.0.5,53594,192.168.50.4,53594,6,2018-11-03 11:36:28.608466,44148046,8,0,48.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.087250837783398,0.1812084729638997,6306863.714285715,7911648.151732055,16411541.0,1.0,44148046.0,6306863.714285715,7911648.151732055,16411541.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,0.1812084729638997,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,6.75,6.0,0.0,160,0,0,0,0,0,0,8,48,0,0,5840,-1,7,20,10.666666666666668,16.743157806499145,30.0,1.0,14716004.333333336,1469424.652353544,16411541.0,13812780.0,0,1,Syn
172.16.0.5-192.168.50.4-33839-14354-6,172.16.0.5,33839,192.168.50.4,14354,6,2018-11-03 11:36:28.608517,104,2,2,12.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,230769.2307692308,38461.53846153846,34.66666666666667,58.3123771881522,102.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,40,40,19230.76923076923,19230.76923076923,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,7.5,6.0,6.0,40,0,0,0,0,0,0,2,12,2,12,5840,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33840-45320-6,172.16.0.5,33840,192.168.50.4,45320,6,2018-11-03 11:36:28.608781,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-33841-59048-6,172.16.0.5,33841,192.168.50.4,59048,6,2018-11-03 11:36:28.608831,1,2,0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5840,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Syn
172.16.0.5-192.168.50.4-26368-26368-6,172.16.0.5,26368,192.168.50.4,26368,6,2018-11-03 11:36:28.608832,46000372,10,10,60.0,60.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,2.6086745559362,0.4347790926560333,2421072.2105263155,5454832.799192601,19500028.0,1.0,46000272.0,5111141.333333333,7175114.057032561,19500133.0,1.0,46000265.0,5111140.555555556,7175120.847077423,19500132.0,1.0,0,0,0,0,200,200,0.2173895463280166,0.2173895463280166,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,6.3,6.0,6.0,200,0,0,0,0,0,0,10,60,10,60,5840,0,9,20,104.5,3.8729833462074175,108.0,99.0,11499963.25,6270758.03190318,19500028.0,6374428.0,0,1,Syn
172.16.0.5-192.168.50.4-29338-29338-6,172.16.0.5,29338,192.168.50.4,29338,6,2018-11-03 11:36:28.608882,38848208,6,0,36.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9266836709688128,0.1544472784948021,7769641.6,10769320.058515592,21786106.0,0.0,38848208.0,7769641.6,10769320.058515592,21786106.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,120,0,0.1544472784948021,0.0,6.0,6.0,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,5840,-1,5,20,1.0,0.0,1.0,1.0,19424103.0,3340376.676965937,21786106.0,17062100.0,0,1,Syn
